,MONTHLY HC,,,,,,,,,,,,,,,
,To Mango_HC & Staffing for Sale PT YG GX MS CMO CAF 2025-2026 (1).xlsx,,,,,,,,,,,,,,,
,Dep,,,,CMO,GX,Hypoxi,MS,,PT,Sales,,,Yoga,CALIFRESH,
,Month,Club,,Type,CMO,GROUP X,HYPOXI,MEMBER SERVICES,NUTRITION & RETAIL,PERSONAL TRAINER,PRODUCTION,PXU,RecovRX,YOGA,CALIFRESH,Total
45658,45688,HVP,,Act,1.1230179028133,7.31209541490287,4.58,14.6111457714399,0,35.8091060227394,12.7136459989401,0,0,3.39880952380952,2.81207166199813,82.3598922966432
45658,45688,SCT,,Act,1.37669683257919,8.94299247613658,0,19.7051392779334,0,27.883649957738,22.7046123854947,0,0,3.63758388179559,4.91906443773168,89.1697392494092
45658,45688,CPT,,Act,1.25169683257919,6.09264705086593,0,13.2899210239651,0,25.6805674116981,14.270788856083,0,0,3.6365404279156,4.14193480810205,68.364096411209
45658,45688,PCO,,Act,1.1230179028133,7.3830311738025,3.38,11.4662383640325,0,24.0848125555116,15.6541221894163,0,0,4.3720092361473,4.30096055088702,71.7641919726105
45658,45688,RCC,,Act,1.25169683257919,5.3531265654546,4.28,16.6960652038593,0,21.0068752538856,11.5046123854947,0,0,1.99290199443059,5.83545332662057,67.9207315623246
45658,45688,FDC,,Act,0.956351236146632,3.8723221248512,0,9.33961799366211,0,12.4576890471371,9.71364599894012,0,0,3.26428571428571,2.45346055088702,42.0573726659099
45658,45688,BDS,,Act,0.773017902813299,3.36870242205608,0,7.83244206773619,0,23.2755595513634,8.21294571882807,0,0,2.79183673469388,3.12859943977591,49.3831038372668
45658,45688,DNG,,Act,3.18647944127484,6.03030303030303,3.26,19.0046642899584,0,24.3022195196108,15.7791221894163,0,0,8.10549450549451,3.49795332662057,83.1662363026785
45658,45688,TCM,,Act,1.25169683257919,7.01447442307435,0,14.4810652038593,0,27.3030197517954,14.9374555227496,0,0,3.61169860155879,2.37063851180575,70.9700488474224
45658,45688,TDC,,Act,0.623017902813299,4.70178395501941,5.28,11.2950346603288,0,23.239131534234,9.65412218941631,0,0,2.69709277650454,4.88387721755369,62.37406023587
45658,45688,VVO,,Act,1.1230179028133,8.486717740351,2.28,11.130219845514,0,23.7243095909712,13.2129457188281,0,0,3.44303778329514,3.74353991596639,67.1437884977391
45658,45688,LTC,,Act,1.1230179028133,6.44687699291369,0,12.5579050306991,0,28.2962028184444,7.43913619501855,0,0,3.71357323232323,3.80276610644258,63.3794782786549
45658,45688,PPC,,Act,1.16587504567044,4.91340726704675,0,11.0869791047732,0,21.7611208599403,10.2724695283519,0,0,3.52760055981003,3.02941954559602,55.7568719111886
45658,45688,PBH,,Act,0.773017902813299,4.13400095775271,2.06,9.5484605862547,0,13.5111617692021,9.21294571882807,0,0,4.62857142857143,2.37359943977591,46.2417578031982
45658,45688,NTC,,Act,2.18647944127484,4.03030303030303,0,11.1553839869281,0,14.3022195196108,19.2791221894163,0,0,4.10549450549451,4.10304591921316,59.1620485922408
45658,45688,CTC,,Act,1.16587504567044,5.36900482998618,3.58,16.1204050306991,0,26.7213073100471,10.5462790521614,0,0,5.11671298295339,4.52506769374416,73.1446519452619
45658,45688,AMY,,Act,0.999208379003775,1.93692225878206,0,8.59072910477322,0,9.71014492753623,8.71364599894012,0,0,4.33981331168831,2.61275287892935,36.9032168596531
